Regionsname;Jahr;Score
Celle;2007;0,8870058528269242
Celle;2008;0,9081368547891541
Celle;2009;0,9787279381799922
Celle;2010;0,9954004358997408
Celle;2011;0,9938048206006321
Celle;2012;0,9983821176908044
Celle;2013;0,9976792784283586
Celle;2014;0,9994743044761728
Celle;2015;0,9980422274617653
Celle;2016;0,9984280571304348
Celle;2017;0,9982296341127219
Celle;2018;0,9955181110295765
Celle;2019;0,992091795021127
Celle;2020;0,9764219172878503
Celle;2021;0,9077443177035365
Celle;2022;0,7875076358646077
Celle;2023;0,3774766216438993
Celle;2024;0,7347954898361555
Celle;2025;0,8027467304925654
Cuxhaven;2004;-0,5253573348113102
Cuxhaven;2005;-0,23135551339456673
Cuxhaven;2006;-0,5996310529578414
Cuxhaven;2007;-0,8649230001135259
Cuxhaven;2008;-0,9221527000245309
Cuxhaven;2009;-0,6938710532511778
Cuxhaven;2010;-0,6127080061443179
Cuxhaven;2011;-0,7248231473436102
Cuxhaven;2012;-0,4163738807865587
Cuxhaven;2013;0,12170816783379042
Cuxhaven;2014;0,7876377114397595
Cuxhaven;2015;0,6285407305753417
Cuxhaven;2016;0,1547919040632787
Cuxhaven;2017;0,4938575177868532
Cuxhaven;2018;0,46596741829951177
Cuxhaven;2019;0,36219517818973823
Cuxhaven;2020;0,497808913284125
Cuxhaven;2021;0,09020302850980777
Cuxhaven;2022;-0,5851311734894243
Cuxhaven;2023;-0,9116448340430254
Cuxhaven;2024;-0,8846237391264882
Cuxhaven;2025;-0,733085067608008
Harburg;2004;0,13881351134333172
Harburg;2005;0,5443278412592689
Harburg;2006;0,3886578728128726
Harburg;2007;0,15239045087209463
Harburg;2008;0,11242006304366632
Harburg;2009;0,7295801924254167
Harburg;2010;0,8767551501538696
Harburg;2011;0,8120553887862142
Harburg;2012;0,943074845151148
Harburg;2013;0,9268022588624502
Harburg;2014;0,9100625157714081
Harburg;2015;0,9633615713839859
Harburg;2016;0,9373621987886606
Harburg;2017;0,9060268872156003
Harburg;2018;0,8646979656276487
Harburg;2019;0,817845514670891
Harburg;2020;0,8570844958914474
Harburg;2021;0,7566208909535928
Harburg;2022;0,42746174255918995
Harburg;2023;-0,39358681362814446
Harburg;2024;0,009925103732063857
Harburg;2025;-0,2827675200647145
Lüchow-Dannenberg;2004;
Lüchow-Dannenberg;2005;
Lüchow-Dannenberg;2006;
Lüchow-Dannenberg;2007;
Lüchow-Dannenberg;2008;
Lüchow-Dannenberg;2009;
Lüchow-Dannenberg;2010;
Lüchow-Dannenberg;2011;
Lüchow-Dannenberg;2012;0,9951903379792868
Lüchow-Dannenberg;2013;0,9993039891203066
Lüchow-Dannenberg;2014;0,9978525867500346
Lüchow-Dannenberg;2015;0,9987212567990591
Lüchow-Dannenberg;2016;0,9994443353091497
Lüchow-Dannenberg;2017;0,9991040200163022
Lüchow-Dannenberg;2018;0,9949368436595255
Lüchow-Dannenberg;2019;0,9879828074150758
Lüchow-Dannenberg;2020;0,998772987770119
Lüchow-Dannenberg;2021;0,9698378075101904
Lüchow-Dannenberg;2022;0,6319882298465076
Lüchow-Dannenberg;2023;0,15089325171255738
Lüchow-Dannenberg;2024;0,6388035258912904
Lüchow-Dannenberg;2025;0,867378319045127
Lüneburg;2004;0,7294781455932794
Lüneburg;2005;0,9002660151568233
Lüneburg;2006;0,9113083721609255
Lüneburg;2007;0,8246396087735737
Lüneburg;2008;0,8265624758943984
Lüneburg;2009;0,9420306854014908
Lüneburg;2010;0,965031579859391
Lüneburg;2011;0,9279391166229158
Lüneburg;2012;0,9272835486920605
Lüneburg;2013;0,8515236077447909
Lüneburg;2014;0,8741299449337876
Lüneburg;2015;0,8497171074720854
Lüneburg;2016;0,9378890815414526
Lüneburg;2017;0,9045877396993267
Lüneburg;2018;0,8346757725080586
Lüneburg;2019;0,9106817874358965
Lüneburg;2020;0,9134448482387281
Lüneburg;2021;0,8331310666158742
Lüneburg;2022;0,0913776391593823
Lüneburg;2023;-0,637651224486088
Lüneburg;2024;-0,556327226583482
Lüneburg;2025;-0,2925307301305871
Osterholz;2004;0,5401242793129767
Osterholz;2005;0,8173247414335639
Osterholz;2006;0,777585289859722
Osterholz;2007;0,735283164003814
Osterholz;2008;0,7784879999242376
Osterholz;2009;0,9240822257997241
Osterholz;2010;0,9533782687506852
Osterholz;2011;0,9220369665173334
Osterholz;2012;0,9553389755828745
Osterholz;2013;0,9491061400412659
Osterholz;2014;0,9720849999578667
Osterholz;2015;0,9694090900313578
Osterholz;2016;0,9654964160855647
Osterholz;2017;0,9532416045527787
Osterholz;2018;0,8976065674255366
Osterholz;2019;0,9379125185696189
Osterholz;2020;0,9462588781368366
Osterholz;2021;0,8794346898351136
Osterholz;2022;0,7034692317664376
Osterholz;2023;-0,12638815894154776
Osterholz;2024;0,5340923384768288
Osterholz;2025;0,13606276955388083
Rotenburg (Wümme);2004;0,5823988396722023
Rotenburg (Wümme);2005;0,7748951769915936
Rotenburg (Wümme);2006;0,5308086436640904
Rotenburg (Wümme);2007;0,3821406062719094
Rotenburg (Wümme);2008;0,4497537713365601
Rotenburg (Wümme);2009;0,7264272239036574
Rotenburg (Wümme);2010;0,7742140887169773
Rotenburg (Wümme);2011;0,6631544271350667
Rotenburg (Wümme);2012;0,9755925522256855
Rotenburg (Wümme);2013;0,965302831749122
Rotenburg (Wümme);2014;0,9622978432572817
Rotenburg (Wümme);2015;0,9796225799626834
Rotenburg (Wümme);2016;0,6539052127074663
Rotenburg (Wümme);2017;0,9345264368194389
Rotenburg (Wümme);2018;0,8639794092274847
Rotenburg (Wümme);2019;0,9766586272474235
Rotenburg (Wümme);2020;0,9559242616551021
Rotenburg (Wümme);2021;0,9319068230570773
Rotenburg (Wümme);2022;0,509061296301163
Rotenburg (Wümme);2023;-0,7448699815633433
Rotenburg (Wümme);2024;0,5092274011255927
Rotenburg (Wümme);2025;0,24380966356915626
Heidekreis;2004;0,9780664247474955
Heidekreis;2005;0,9967491095859853
Heidekreis;2006;0,9981936493077008
Heidekreis;2007;0,9957846229632807
Heidekreis;2008;0,9955017502039912
Heidekreis;2009;0,9971340031489972
Heidekreis;2010;0,9981900781048528
Heidekreis;2011;0,998375017475522
Heidekreis;2012;0,9989787471818838
Heidekreis;2013;0,9995825907102076
Heidekreis;2014;0,9993380355592366
Heidekreis;2015;0,9968941794544454
Heidekreis;2016;0,9952227856948955
Heidekreis;2017;0,9976553394247754
Heidekreis;2018;0,9857909992459041
Heidekreis;2019;0,992767363645199
Heidekreis;2020;0,7746069105418057
Heidekreis;2021;0,9283166477808609
Heidekreis;2022;0,701397948508038
Heidekreis;2023;0,4710066642574826
Heidekreis;2024;0,7929680989983523
Heidekreis;2025;0,7973399605725893
Stade;2004;0,576725884939874
Stade;2005;0,7126830997495187
Stade;2006;0,6829629962072119
Stade;2007;0,4587736087640215
Stade;2008;0,40961374498152003
Stade;2009;0,8330123726985953
Stade;2010;0,9378137124145656
Stade;2011;0,9328046818248857
Stade;2012;0,9634792233187937
Stade;2013;0,9596254895932859
Stade;2014;0,9106391968277974
Stade;2015;0,9289329580349733
Stade;2016;0,9419235678966892
Stade;2017;0,9360001191578889
Stade;2018;0,868469974077569
Stade;2019;0,895659365979866
Stade;2020;0,8705634187878992
Stade;2021;0,8591356896664466
Stade;2022;0,43985777141887394
Stade;2023;-0,39602547351400785
Stade;2024;0,15010414737679226
Stade;2025;-0,005983600790587785
Uelzen;2004;0,3055428525342152
Uelzen;2005;0,7569933110293051
Uelzen;2006;0,668273053135633
Uelzen;2007;0,5060413717422384
Uelzen;2008;0,6667132120451046
Uelzen;2009;0,9050096201414777
Uelzen;2010;0,9660502374892821
Uelzen;2011;0,9510610486132414
Uelzen;2012;0,9856957918043695
Uelzen;2013;0,9945900834084944
Uelzen;2014;0,9933614171898585
Uelzen;2015;0,9868529397240751
Uelzen;2016;0,9953874308480242
Uelzen;2017;0,9888273604981666
Uelzen;2018;0,9401320169485153
Uelzen;2019;0,9658306232846904
Uelzen;2020;0,9671794093677131
Uelzen;2021;0,7670941147675524
Uelzen;2022;0,6743673962497491
Uelzen;2023;-0,126126847037418
Uelzen;2024;0,2673968807757821
Uelzen;2025;0,6688428729489981
Verden;2004;0,04861587546677515
Verden;2005;0,35978507197977694
Verden;2006;0,13199389438958045
Verden;2007;-0,0941994085775947
Verden;2008;0,11522294050451162
Verden;2009;0,7929283317045159
Verden;2010;0,9341414767563403
Verden;2011;0,9018174807273638
Verden;2012;0,9605660207077397
Verden;2013;0,9358125123430356
Verden;2014;0,974339314120426
Verden;2015;0,9431698892781321
Verden;2016;0,9382554632254221
Verden;2017;0,9579368619164715
Verden;2018;0,9466064281877645
Verden;2019;0,9138264514338105
Verden;2020;0,9158464721523175
Verden;2021;0,9242579753029317
Verden;2022;0,6243164835376026
Verden;2023;-0,09263097061758617
Verden;2024;-0,31394105311263093
Verden;2025;0,22097010202116443
Delmenhorst;2004;0,8618247610632009
Delmenhorst;2005;0,9541628497063228
Delmenhorst;2006;0,957107295509706
Delmenhorst;2007;0,9219616139075509
Delmenhorst;2008;0,9246890974039826
Delmenhorst;2009;0,981395533826231
Delmenhorst;2010;0,9884489357344456
Delmenhorst;2011;0,9622520419458744
Delmenhorst;2012;0,9766278384003383
Delmenhorst;2013;0,9907006018113111
Delmenhorst;2014;0,998078758374893
Delmenhorst;2015;0,9933523196640093
Delmenhorst;2016;0,9961249954007093
Delmenhorst;2017;0,9840179518379975
Delmenhorst;2018;0,9733458655026945
Delmenhorst;2019;0,9801675406803366
Delmenhorst;2020;0,9783499858629681
Delmenhorst;2021;0,9457324249811477
Delmenhorst;2022;0,8022398755994085
Delmenhorst;2023;0,3616474694521963
Delmenhorst;2024;0,6168964319585732
Delmenhorst;2025;0,8299421585521388
Emden;2004;0,9995713106329781
Emden;2005;0,9998471027012672
Emden;2006;0,9995219129884705
Emden;2007;0,9993604867788223
Emden;2008;0,9992877735608733
Emden;2009;0,9999664166262152
Emden;2010;0,9998771277122769
Emden;2011;0,997987278663897
Emden;2012;0,999330512715593
Emden;2013;0,9915150965574413
Emden;2014;0,9797688420167273
Emden;2015;0,9980746128005671
Emden;2016;0,9958149404741143
Emden;2017;0,9999123687165457
Emden;2018;0,9974748364361196
Emden;2019;0,9932380549889103
Emden;2020;0,9985248954714023
Emden;2021;0,9835054454506306
Emden;2022;0,9460194249640653
Emden;2023;0,8307415657000503
Emden;2024;0,636391914094439
Emden;2025;0,921353798416886
Oldenburg (Oldb);2004;-0,39398536856399463
Oldenburg (Oldb);2005;0,03438781199729644
Oldenburg (Oldb);2006;-0,03681673669970496
Oldenburg (Oldb);2007;-0,3354544597891547
Oldenburg (Oldb);2008;-0,2770581667802895
Oldenburg (Oldb);2009;0,4767101056076713
Oldenburg (Oldb);2010;0,8220793631764285
Oldenburg (Oldb);2011;0,7063057961522446
Oldenburg (Oldb);2012;0,8449305890540698
Oldenburg (Oldb);2013;0,6887244445574933
Oldenburg (Oldb);2014;0,807852705742297
Oldenburg (Oldb);2015;0,6715587560676871
Oldenburg (Oldb);2016;0,73067185991536
Oldenburg (Oldb);2017;0,7258414444846303
Oldenburg (Oldb);2018;0,7581593115648837
Oldenburg (Oldb);2019;0,7322055506015375
Oldenburg (Oldb);2020;0,7682281390785046
Oldenburg (Oldb);2021;0,5786617097716653
Oldenburg (Oldb);2022;0,07500989392569023
Oldenburg (Oldb);2023;-0,6018500775139295
Oldenburg (Oldb);2024;-0,3614884483151502
Oldenburg (Oldb);2025;-0,09964962424084212
Osnabrück;2004;0,23469682836124092
Osnabrück;2005;0,7040134506427494
Osnabrück;2006;0,6383639036295194
Osnabrück;2007;0,40651173004479
Osnabrück;2008;0,4920787240486464
Osnabrück;2009;0,8187202365826887
Osnabrück;2010;0,9044122973259174
Osnabrück;2011;0,9454223844152152
Osnabrück;2012;0,9833093994374188
Osnabrück;2013;0,9326135063867266
Osnabrück;2014;0,8666414858637648
Osnabrück;2015;0,969740469929228
Osnabrück;2016;0,9338115559123293
Osnabrück;2017;0,9233442132151608
Osnabrück;2018;0,8802687759804142
Osnabrück;2019;0,9487243038307372
Osnabrück;2020;0,8786800774356063
Osnabrück;2021;0,8856067412286474
Osnabrück;2022;0,5039234705848731
Osnabrück;2023;-0,5734761761475496
Osnabrück;2024;-0,12462733954749276
Osnabrück;2025;0,23801584811039797
Wilhelmshaven;2004;0,9394059779392032
Wilhelmshaven;2005;0,9734276142120913
Wilhelmshaven;2006;0,9666483207610003
Wilhelmshaven;2007;0,9531465420249435
Wilhelmshaven;2008;0,9445432526981604
Wilhelmshaven;2009;0,979062622706948
Wilhelmshaven;2010;0,9765049636484172
Wilhelmshaven;2011;0,9606964927840768
Wilhelmshaven;2012;0,9924737483862559
Wilhelmshaven;2013;0,9966775119267892
Wilhelmshaven;2014;0,9977659583847004
Wilhelmshaven;2015;0,9978568190815309
Wilhelmshaven;2016;0,9991939193090315
Wilhelmshaven;2017;0,9993472530654419
Wilhelmshaven;2018;0,9938531372328873
Wilhelmshaven;2019;0,9908587176850941
Wilhelmshaven;2020;0,983796263329225
Wilhelmshaven;2021;0,9692994497000771
Wilhelmshaven;2022;0,6774445315843229
Wilhelmshaven;2023;0,3329236531917691
Wilhelmshaven;2024;0,6591806240886092
Wilhelmshaven;2025;0,7044860342203059
Ammerland;2004;-0,8660100250199326
Ammerland;2005;-0,531506353664749
Ammerland;2006;-0,668124546103236
Ammerland;2007;-0,7879971448564423
Ammerland;2008;-0,819423437511605
Ammerland;2009;-0,2607955017230433
Ammerland;2010;0,25266871209559466
Ammerland;2011;-0,44444510586815095
Ammerland;2012;0,007340774072785495
Ammerland;2013;0,41246176968032244
Ammerland;2014;0,3042966244638455
Ammerland;2015;0,7788774637769551
Ammerland;2016;0,5968702535473415
Ammerland;2017;0,5203911787727479
Ammerland;2018;0,5803058343651367
Ammerland;2019;0,6600840935821096
Ammerland;2020;0,6416279645639444
Ammerland;2021;0,723290117012192
Ammerland;2022;0,0357514105283149
Ammerland;2023;-0,8327369528561721
Ammerland;2024;-0,8057230687414436
Ammerland;2025;-0,5041909546930808
Aurich;2004;-0,9719609544149627
Aurich;2005;-0,8896532736912129
Aurich;2006;-0,9512922037725325
Aurich;2007;-0,9759035497236721
Aurich;2008;-0,9888962568274654
Aurich;2009;-0,933026873818287
Aurich;2010;-0,825763095267271
Aurich;2011;-0,734075643123068
Aurich;2012;-0,49224682616800597
Aurich;2013;-0,2699125652480726
Aurich;2014;-0,05742007637391926
Aurich;2015;0,36221654577758544
Aurich;2016;0,5223630619420023
Aurich;2017;0,5746805803558096
Aurich;2018;0,3492924779100438
Aurich;2019;0,5143050340870285
Aurich;2020;0,37749527486354945
Aurich;2021;0,3730016944818635
Aurich;2022;-0,6414044566371163
Aurich;2023;-0,9471963986798853
Aurich;2024;-0,8912808430086889
Aurich;2025;-0,8495955757067246
Cloppenburg;2004;0,09226980533001684
Cloppenburg;2005;0,45064381947657084
Cloppenburg;2006;0,29335872714901917
Cloppenburg;2007;0,0538576649043986
Cloppenburg;2008;0,1585389656776104
Cloppenburg;2009;0,7279223874417989
Cloppenburg;2010;0,6361702528765211
Cloppenburg;2011;0,2580082603298641
Cloppenburg;2012;0,569805616946877
Cloppenburg;2013;0,31457314599406866
Cloppenburg;2014;0,05051257396707458
Cloppenburg;2015;0,6111825788293428
Cloppenburg;2016;0,562119581595182
Cloppenburg;2017;0,4562820840939391
Cloppenburg;2018;0,38837891956297216
Cloppenburg;2019;0,6180000560712541
Cloppenburg;2020;0,5869594963962069
Cloppenburg;2021;0,6975557388204547
Cloppenburg;2022;-0,34204367313462136
Cloppenburg;2023;-0,9201332196031285
Cloppenburg;2024;-0,7291663835386782
Cloppenburg;2025;-0,7143721715757159
Emsland;2004;-0,808381818838415
Emsland;2005;-0,587521097204225
Emsland;2006;-0,6387402433949052
Emsland;2007;-0,7487206748248039
Emsland;2008;-0,8282679885556331
Emsland;2009;-0,31690725797354286
Emsland;2010;-0,03316602406676318
Emsland;2011;0,24655578907262424
Emsland;2012;0,5547496847957649
Emsland;2013;0,268232241707972
Emsland;2014;0,5036679677599266
Emsland;2015;0,8709962455623368
Emsland;2016;0,8437649996195713
Emsland;2017;0,8574344860208356
Emsland;2018;0,7391098644868415
Emsland;2019;0,8629373646328052
Emsland;2020;0,8750153956592049
Emsland;2021;0,8093161391998837
Emsland;2022;-0,08473032931596823
Emsland;2023;-0,8575637300969146
Emsland;2024;-0,5593975452477944
Emsland;2025;-0,6707614398039348
Friesland;2004;-0,9562611676919929
Friesland;2005;-0,9161852814811986
Friesland;2006;-0,9409123026809325
Friesland;2007;-0,9640213237877814
Friesland;2008;-0,9657959588724613
Friesland;2009;-0,8682794571728738
Friesland;2010;-0,4419802763882254
Friesland;2011;-0,337998236022581
Friesland;2012;0,19106884621309658
Friesland;2013;0,24446552948753758
Friesland;2014;0,6293023171336996
Friesland;2015;0,4483247575575997
Friesland;2016;0,789216605451923
Friesland;2017;0,5910493963391452
Friesland;2018;0,505921603474278
Friesland;2019;0,5206107242583956
Friesland;2020;0,5580212269341681
Friesland;2021;0,4696302790254403
Friesland;2022;-0,4689266123449516
Friesland;2023;-0,9226117010490131
Friesland;2024;-0,8720377415642488
Friesland;2025;-0,7854091295221713
Grafschaft Bentheim;2004;-0,6898823058741952
Grafschaft Bentheim;2005;-0,43206247283983434
Grafschaft Bentheim;2006;-0,6045019905075585
Grafschaft Bentheim;2007;-0,6770178465003263
Grafschaft Bentheim;2008;-0,6623435315423768
Grafschaft Bentheim;2009;-0,1406934005382074
Grafschaft Bentheim;2010;0,1391347515060889
Grafschaft Bentheim;2011;-0,03520692212209826
Grafschaft Bentheim;2012;0,3449906209710918
Grafschaft Bentheim;2013;0,2853653158050388
Grafschaft Bentheim;2014;0,504166305733117
Grafschaft Bentheim;2015;0,8212755536321272
Grafschaft Bentheim;2016;0,8119710653422105
Grafschaft Bentheim;2017;0,8682405177979174
Grafschaft Bentheim;2018;0,77596161524794
Grafschaft Bentheim;2019;0,8655007935616212
Grafschaft Bentheim;2020;0,8427781003341991
Grafschaft Bentheim;2021;0,9442544041355603
Grafschaft Bentheim;2022;0,5490443467521773
Grafschaft Bentheim;2023;-0,5343503045974964
Grafschaft Bentheim;2024;-0,29383616494912057
Grafschaft Bentheim;2025;0,035186046655007186
Leer;2004;-0,9253329689144485
Leer;2005;-0,8457088604815105
Leer;2006;-0,7543294024925399
Leer;2007;-0,8142313972367732
Leer;2008;-0,9642191764685266
Leer;2009;-0,8257441228220278
Leer;2010;-0,5532662690866263
Leer;2011;-0,7775839621315821
Leer;2012;-0,47710924852758657
Leer;2013;-0,43422630790296235
Leer;2014;0,24203936820892658
Leer;2015;0,7070820401455193
Leer;2016;0,6632837547533172
Leer;2017;0,5388473200850594
Leer;2018;0,5718802631227259
Leer;2019;0,6237025657597506
Leer;2020;0,5545156136261336
Leer;2021;0,6594266776103469
Leer;2022;-0,46663145302004827
Leer;2023;-0,8831950960744059
Leer;2024;-0,8411333441661936
Leer;2025;-0,8042455437328262
Oldenburg;2004;-0,34973930181357293
Oldenburg;2005;0,0628753366134882
Oldenburg;2006;-0,09932094854339571
Oldenburg;2007;-0,5260458676445333
Oldenburg;2008;-0,428700115478695
Oldenburg;2009;0,2565836818989852
Oldenburg;2010;0,7304333181722811
Oldenburg;2011;0,5088423578780041
Oldenburg;2012;0,680828948286191
Oldenburg;2013;0,8440517538529801
Oldenburg;2014;0,7769463307366986
Oldenburg;2015;0,8659993102478496
Oldenburg;2016;0,9201003468164849
Oldenburg;2017;0,9047183293566223
Oldenburg;2018;0,6217159006409374
Oldenburg;2019;0,8471427085575386
Oldenburg;2020;0,7758140109434436
Oldenburg;2021;0,8603811948049842
Oldenburg;2022;0,21661811741151343
Oldenburg;2023;-0,864490029875964
Oldenburg;2024;-0,6002324876915659
Oldenburg;2025;-0,06883164022891196
Osnabrück;2004;-0,0345881124231235
Osnabrück;2005;0,537700872259144
Osnabrück;2006;0,41797408544751746
Osnabrück;2007;0,11351068743727437
Osnabrück;2008;-0,0511374116125286
Osnabrück;2009;0,6257812709951928
Osnabrück;2010;0,7817486710990402
Osnabrück;2011;0,753973540281376
Osnabrück;2012;0,940162765269373
Osnabrück;2013;0,921821683757959
Osnabrück;2014;0,916677749568329
Osnabrück;2015;0,9172715996060696
Osnabrück;2016;0,9284343310108022
Osnabrück;2017;0,958479446965934
Osnabrück;2018;0,9322603167411042
Osnabrück;2019;0,9186782839971496
Osnabrück;2020;0,8955726666573707
Osnabrück;2021;0,8557636767679285
Osnabrück;2022;0,5213851287821966
Osnabrück;2023;-0,6593743164630692
Osnabrück;2024;-0,368812131539417
Osnabrück;2025;0,1356650688623549
Vechta;2004;-0,8802418815697095
Vechta;2005;-0,6270504232662432
Vechta;2006;-0,8056014911524053
Vechta;2007;-0,9243918941334565
Vechta;2008;-0,9323704493079766
Vechta;2009;-0,7266956158694681
Vechta;2010;-0,46032876007607715
Vechta;2011;-0,3435161847997251
Vechta;2012;0,219037943541865
Vechta;2013;0,2750023182595512
Vechta;2014;0,6414262092455938
Vechta;2015;0,7447233028829108
Vechta;2016;0,7920211271704267
